,3y_ret,cluster,Year,Type,Lat,Lon
488,0.07988643421169384,35,2020,D,51.363800373626376,-0.4375648681318681
490,0.13653530377668321,35,2021,D,51.363800373626376,-0.4375648681318681
475,-0.02529824561403493,35,2013,F,51.363800373626376,-0.4375648681318681
477,0.1279347426094779,35,2014,F,51.363800373626376,-0.4375648681318681
479,-0.15398981324278438,35,2015,F,51.363800373626376,-0.4375648681318681
481,0.46200194678780004,35,2016,F,51.363800373626376,-0.4375648681318681
483,-0.07137835660882219,35,2017,F,51.363800373626376,-0.4375648681318681
485,0.042323747680890644,35,2018,F,51.363800373626376,-0.4375648681318681
487,-0.4177385345282024,35,2019,F,51.363800373626376,-0.4375648681318681
489,-0.03403435653473352,35,2020,F,51.363800373626376,-0.4375648681318681
491,-0.013481152993348178,35,2021,F,51.363800373626376,-0.4375648681318681
495,-0.30158907027556725,37,2013,D,51.356714781818184,-0.4593908909090909
496,0.05848771785371221,37,2014,D,51.356714781818184,-0.4593908909090909
497,-0.07010582010582023,37,2015,D,51.356714781818184,-0.4593908909090909
498,0.045761995349820284,37,2016,D,51.356714781818184,-0.4593908909090909
499,0.0803865425912671,37,2017,D,51.356714781818184,-0.4593908909090909
500,0.18201865988125543,37,2018,D,51.356714781818184,-0.4593908909090909
501,0.12852004110996917,37,2019,D,51.356714781818184,-0.4593908909090909
502,-0.19851004493105395,37,2020,D,51.356714781818184,-0.4593908909090909
503,-0.08965517241379306,37,2021,D,51.356714781818184,-0.4593908909090909
507,-0.262110745614035,38,2013,F,51.37335479680365,-0.4575132420091326
508,-0.21378929950358527,38,2014,F,51.37335479680365,-0.4575132420091326
509,-0.027568922305764465,38,2015,F,51.37335479680365,-0.4575132420091326
510,0.24718737646593758,38,2016,F,51.37335479680365,-0.4575132420091326
511,-0.13769977448769466,38,2017,F,51.37335479680365,-0.4575132420091326
512,0.19830573738929536,38,2018,F,51.37335479680365,-0.4575132420091326
513,-0.2890149552864886,38,2019,F,51.37335479680365,-0.4575132420091326
514,-0.20778945134245985,38,2020,F,51.37335479680365,-0.4575132420091326
515,-0.25337662337662337,38,2021,F,51.37335479680365,-0.4575132420091326
522,-0.41972018654230503,39,2013,F,51.32912934707904,-0.4107047800687285
524,0.38272749714692256,39,2014,F,51.32912934707904,-0.4107047800687285
526,-0.19624006597690813,39,2015,F,51.32912934707904,-0.4107047800687285
528,-0.10699999999999998,39,2016,F,51.32912934707904,-0.4107047800687285
530,-0.3756770405908717,39,2017,F,51.32912934707904,-0.4107047800687285
532,-0.11977779580136172,39,2018,F,51.32912934707904,-0.4107047800687285
534,0.5225089471567792,39,2019,F,51.32912934707904,-0.4107047800687285
536,0.5066354999245966,39,2020,F,51.32912934707904,-0.4107047800687285
538,-0.002086360682851951,39,2021,F,51.32912934707904,-0.4107047800687285
523,0.21273438727945382,39,2013,S,51.32912934707904,-0.4107047800687285
525,0.24522934692426213,39,2014,S,51.32912934707904,-0.4107047800687285
527,-0.12451888809693501,39,2015,S,51.32912934707904,-0.4107047800687285
529,-0.267032967032967,39,2016,S,51.32912934707904,-0.4107047800687285
531,0.0525200310157663,39,2017,S,51.32912934707904,-0.4107047800687285
533,-0.17719780219780223,39,2018,S,51.32912934707904,-0.4107047800687285
535,0.05254515599343179,39,2019,S,51.32912934707904,-0.4107047800687285
537,-0.19250491781415668,39,2020,S,51.32912934707904,-0.4107047800687285
539,0.1898550724637682,39,2021,S,51.32912934707904,-0.4107047800687285
546,0.14204554237312994,40,2013,D,51.362816264705884,-0.3475417794117647
548,0.07380464052014024,40,2014,D,51.362816264705884,-0.3475417794117647
550,-0.07407407407407418,40,2015,D,51.362816264705884,-0.3475417794117647
552,-0.2527172687502819,40,2016,D,51.362816264705884,-0.3475417794117647
554,-0.08528386006543709,40,2017,D,51.362816264705884,-0.3475417794117647
556,-0.09332096071495055,40,2018,D,51.362816264705884,-0.3475417794117647
558,-0.031130414817082452,40,2019,D,51.362816264705884,-0.3475417794117647
560,-0.281012392196894,40,2020,D,51.362816264705884,-0.3475417794117647
562,0.11355441322007698,40,2021,D,51.362816264705884,-0.3475417794117647
547,0.22594496021220167,40,2013,S,51.362816264705884,-0.3475417794117647
549,-0.021288135593220403,40,2014,S,51.362816264705884,-0.3475417794117647
551,-0.08420268256333818,40,2015,S,51.362816264705884,-0.3475417794117647
553,-0.2210034877653584,40,2016,S,51.362816264705884,-0.3475417794117647
555,-0.09417808219178081,40,2017,S,51.362816264705884,-0.3475417794117647
557,-0.07449494949494939,40,2018,S,51.362816264705884,-0.3475417794117647
559,0.11361316147038303,40,2019,S,51.362816264705884,-0.3475417794117647
561,-0.10720809514422769,40,2020,S,51.362816264705884,-0.3475417794117647
563,0.10170940170940179,40,2021,S,51.362816264705884,-0.3475417794117647
573,0.09115927072583419,43,2013,F,51.390589098039214,-0.40610349019607844
576,0.11995631995632006,43,2014,F,51.390589098039214,-0.40610349019607844
579,-0.08642024909602242,43,2015,F,51.390589098039214,-0.40610349019607844
582,-0.0407142857142857,43,2016,F,51.390589098039214,-0.40610349019607844
585,0.04148905529953928,43,2017,F,51.390589098039214,-0.40610349019607844
588,0.07044442142339169,43,2018,F,51.390589098039214,-0.40610349019607844
591,-0.015875180490935392,43,2019,F,51.390589098039214,-0.40610349019607844
594,-0.08469576942524859,43,2020,F,51.390589098039214,-0.40610349019607844
597,0.030058027079303717,43,2021,F,51.390589098039214,-0.40610349019607844
574,0.1393103448275863,43,2013,S,51.390589098039214,-0.40610349019607844
577,-0.04511731708788225,43,2014,S,51.390589098039214,-0.40610349019607844
580,0.05949233209941829,43,2015,S,51.390589098039214,-0.40610349019607844
583,0.16947496947496954,43,2016,S,51.390589098039214,-0.40610349019607844
586,0.19649355959926407,43,2017,S,51.390589098039214,-0.40610349019607844
589,-0.18382352941176472,43,2018,S,51.390589098039214,-0.40610349019607844
592,-0.1098608590441622,43,2019,S,51.390589098039214,-0.40610349019607844
595,0.005551047484792626,43,2020,S,51.390589098039214,-0.40610349019607844
598,0.18472222222222223,43,2021,S,51.390589098039214,-0.40610349019607844
575,0.0032075754262446132,43,2013,T,51.390589098039214,-0.40610349019607844
578,0.088080881482419,43,2014,T,51.390589098039214,-0.40610349019607844
581,-0.15272058823529422,43,2015,T,51.390589098039214,-0.40610349019607844
584,0.15888888888888886,43,2016,T,51.390589098039214,-0.40610349019607844
587,-0.11917278994015623,43,2017,T,51.390589098039214,-0.40610349019607844
590,-0.022950369840133655,43,2018,T,51.390589098039214,-0.40610349019607844
593,-0.03355245255997141,43,2019,T,51.390589098039214,-0.40610349019607844
596,0.0007876230661041372,43,2020,T,51.390589098039214,-0.40610349019607844
599,0.05040013016620515,43,2021,T,51.390589098039214,-0.40610349019607844
609,-0.20048184416834114,45,2013,D,51.38085624590164,-0.39579937704918033
612,0.5698879551820728,45,2014,D,51.38085624590164,-0.39579937704918033
615,-0.021374177916233972,45,2015,D,51.38085624590164,-0.39579937704918033
618,0.17457930540637312,45,2016,D,51.38085624590164,-0.39579937704918033
621,0.11013860870696957,45,2017,D,51.38085624590164,-0.39579937704918033
624,-0.1264780721448885,45,2018,D,51.38085624590164,-0.39579937704918033
627,0.04331820049085189,45,2019,D,51.38085624590164,-0.39579937704918033
630,-0.07779738307477246,45,2020,D,51.38085624590164,-0.39579937704918033
633,0.02234482758620704,45,2021,D,51.38085624590164,-0.39579937704918033
610,0.3078817733990149,45,2013,S,51.38085624590164,-0.39579937704918033
613,-0.07273117356790393,45,2014,S,51.38085624590164,-0.39579937704918033
616,0.09660460069163546,45,2015,S,51.38085624590164,-0.39579937704918033
619,-0.11740890688259098,45,2016,S,51.38085624590164,-0.39579937704918033
622,0.12321322215604535,45,2017,S,51.38085624590164,-0.39579937704918033
625,-0.003504672897196359,45,2018,S,51.38085624590164,-0.39579937704918033
628,-0.09942528735632195,45,2019,S,51.38085624590164,-0.39579937704918033
631,-0.10702815812218536,45,2020,S,51.38085624590164,-0.39579937704918033
634,0.03888888888888897,45,2021,S,51.38085624590164,-0.39579937704918033
611,-0.05607811217415892,45,2013,T,51.38085624590164,-0.39579937704918033
614,-0.0645201589337474,45,2014,T,51.38085624590164,-0.39579937704918033
617,0.004626865671641722,45,2015,T,51.38085624590164,-0.39579937704918033
620,0.08670033670033672,45,2016,T,51.38085624590164,-0.39579937704918033
623,0.11520480193043148,45,2017,T,51.38085624590164,-0.39579937704918033
626,0.049080239009816395,45,2018,T,51.38085624590164,-0.39579937704918033
629,-0.11341781363708281,45,2019,T,51.38085624590164,-0.39579937704918033
632,-0.17077731092436976,45,2020,T,51.38085624590164,-0.39579937704918033
635,-0.11553036404164563,45,2021,T,51.38085624590164,-0.39579937704918033
639,0.016390061529104827,46,2013,D,51.369139,-0.36984252272727275
640,0.07923544558052087,46,2014,D,51.369139,-0.36984252272727275
641,-0.17053872053872055,46,2015,D,51.369139,-0.36984252272727275
642,0.040231899260720905,46,2016,D,51.369139,-0.36984252272727275
643,-0.006179676704757275,46,2017,D,51.369139,-0.36984252272727275
644,-0.17663767086809867,46,2018,D,51.369139,-0.36984252272727275
645,-0.20719424460431646,46,2019,D,51.369139,-0.36984252272727275
646,0.15270694703220666,46,2020,D,51.369139,-0.36984252272727275
647,-0.0771551724137931,46,2021,D,51.369139,-0.36984252272727275
654,-0.11997833128777913,48,2013,D,51.38268899090909,-0.41721247272727274
656,0.21479246450814293,48,2014,D,51.38268899090909,-0.41721247272727274
658,-0.2415343915343916,48,2015,D,51.38268899090909,-0.41721247272727274
660,-0.18988648090815285,48,2016,D,51.38268899090909,-0.41721247272727274
662,-0.28988653034340284,48,2017,D,51.38268899090909,-0.41721247272727274
664,-0.15820712740335552,48,2018,D,51.38268899090909,-0.41721247272727274
666,-5.1387461459384554e-05,48,2019,D,51.38268899090909,-0.41721247272727274
668,0.553865967384052,48,2020,D,51.38268899090909,-0.41721247272727274
670,0.3985071725692959,48,2021,D,51.38268899090909,-0.41721247272727274
655,0.06371457489878551,48,2013,F,51.38268899090909,-0.41721247272727274
657,-0.4716742716742717,48,2014,F,51.38268899090909,-0.41721247272727274
659,-0.13492822966507179,48,2015,F,51.38268899090909,-0.41721247272727274
661,-0.06662790697674414,48,2016,F,51.38268899090909,-0.41721247272727274
663,0.10391961085509482,48,2017,F,51.38268899090909,-0.41721247272727274
665,-0.41378756226900204,48,2018,F,51.38268899090909,-0.41721247272727274
667,-0.2183556911381389,48,2019,F,51.38268899090909,-0.41721247272727274
669,0.025094051417191454,48,2020,F,51.38268899090909,-0.41721247272727274
671,0.902020202020202,48,2021,F,51.38268899090909,-0.41721247272727274
678,0.005999637313140349,49,2013,D,51.33503464583333,-0.40724525
680,0.14513136288998374,49,2014,D,51.33503464583333,-0.40724525
682,-0.08597883597883604,49,2015,D,51.33503464583333,-0.40724525
684,0.030920932468156748,49,2016,D,51.33503464583333,-0.40724525
686,0.11586388184867502,49,2017,D,51.33503464583333,-0.40724525
688,0.07270723578109894,49,2018,D,51.33503464583333,-0.40724525
690,-0.15528882528058152,49,2019,D,51.33503464583333,-0.40724525
692,0.23604939138987935,49,2020,D,51.33503464583333,-0.40724525
694,0.1819866186309831,49,2021,D,51.33503464583333,-0.40724525
679,0.03720508166969161,49,2013,S,51.33503464583333,-0.40724525
681,-0.13728813559322028,49,2014,S,51.33503464583333,-0.40724525
683,-0.048618266978922575,49,2015,S,51.33503464583333,-0.40724525
685,-0.14243881118881108,49,2016,S,51.33503464583333,-0.40724525
687,-0.15857202158572026,49,2017,S,51.33503464583333,-0.40724525
689,-0.023190045248868696,49,2018,S,51.33503464583333,-0.40724525
691,0.002528189586916696,49,2019,S,51.33503464583333,-0.40724525
693,0.023702514713750622,49,2020,S,51.33503464583333,-0.40724525
695,-0.010015970796258156,49,2021,S,51.33503464583333,-0.40724525
702,-0.1412917731221256,50,2013,F,51.37309777108434,-0.4394809397590361
704,-0.24440154440154438,50,2014,F,51.37309777108434,-0.4394809397590361
706,0.119302297313723,50,2015,F,51.37309777108434,-0.4394809397590361
708,0.019270251843013675,50,2016,F,51.37309777108434,-0.4394809397590361
710,0.03067174760723157,50,2017,F,51.37309777108434,-0.4394809397590361
712,-0.17162930746068916,50,2018,F,51.37309777108434,-0.4394809397590361
714,-0.01956577705311946,50,2019,F,51.37309777108434,-0.4394809397590361
716,-0.07653776169660964,50,2020,F,51.37309777108434,-0.4394809397590361
718,0.0557366771159874,50,2021,F,51.37309777108434,-0.4394809397590361
703,0.15712572894325705,50,2013,T,51.37309777108434,-0.4394809397590361
705,0.2927124347025094,50,2014,T,51.37309777108434,-0.4394809397590361
707,0.4606451612903226,50,2015,T,51.37309777108434,-0.4394809397590361
709,-0.143719806763285,50,2016,T,51.37309777108434,-0.4394809397590361
711,-0.41681333196542625,50,2017,T,51.37309777108434,-0.4394809397590361
713,-0.09758234519104092,50,2018,T,51.37309777108434,-0.4394809397590361
715,-0.0023273309323730285,50,2019,T,51.37309777108434,-0.4394809397590361
717,0.281003963011889,50,2020,T,51.37309777108434,-0.4394809397590361
719,-0.23866481506071202,50,2021,T,51.37309777108434,-0.4394809397590361
726,0.28321380800557194,51,2013,D,51.40145998901099,-0.3464605714285714
728,-0.10082815734989636,51,2014,D,51.40145998901099,-0.3464605714285714
730,0.45255189536461127,51,2015,D,51.40145998901099,-0.3464605714285714
732,0.07670175438596494,51,2016,D,51.40145998901099,-0.3464605714285714
734,-0.2789717461787865,51,2017,D,51.40145998901099,-0.3464605714285714
736,0.30391815273510514,51,2018,D,51.40145998901099,-0.3464605714285714
738,-0.14299671374011902,51,2019,D,51.40145998901099,-0.3464605714285714
740,0.19481442859174303,51,2020,D,51.40145998901099,-0.3464605714285714
742,-0.0014198782961460932,51,2021,D,51.40145998901099,-0.3464605714285714
727,-0.18806464981351012,51,2013,F,51.40145998901099,-0.3464605714285714
729,-0.19958894255472204,51,2014,F,51.40145998901099,-0.3464605714285714
731,0.408895881006865,51,2015,F,51.40145998901099,-0.3464605714285714
733,0.37997267759562847,51,2016,F,51.40145998901099,-0.3464605714285714
735,0.11961405529953928,51,2017,F,51.40145998901099,-0.3464605714285714
737,-0.1731156462585033,51,2018,F,51.40145998901099,-0.3464605714285714
739,-0.03568004183978857,51,2019,F,51.40145998901099,-0.3464605714285714
741,0.03295128939828085,51,2020,F,51.40145998901099,-0.3464605714285714
743,0.06765066394279884,51,2021,F,51.40145998901099,-0.3464605714285714
750,-0.027313757327242172,52,2013,S,51.36635228431373,-0.39929525490196077
752,0.03969299648225122,52,2014,S,51.36635228431373,-0.39929525490196077
754,0.15497032338680117,52,2015,S,51.36635228431373,-0.39929525490196077
756,-0.024592925322852288,52,2016,S,51.36635228431373,-0.39929525490196077
758,-0.143527963988471,52,2017,S,51.36635228431373,-0.39929525490196077
760,0.07838983050847448,52,2018,S,51.36635228431373,-0.39929525490196077
762,0.11762452107279686,52,2019,S,51.36635228431373,-0.39929525490196077
764,0.05520434621558201,52,2020,S,51.36635228431373,-0.39929525490196077
766,-0.05430359937402196,52,2021,S,51.36635228431373,-0.39929525490196077
751,0.009947891217587879,52,2013,T,51.36635228431373,-0.39929525490196077
753,0.08777371706735715,52,2014,T,51.36635228431373,-0.39929525490196077
755,0.0978445229681979,52,2015,T,51.36635228431373,-0.39929525490196077
757,-0.037802840434419505,52,2016,T,51.36635228431373,-0.39929525490196077
759,-0.01480779382302666,52,2017,T,51.36635228431373,-0.39929525490196077
761,-0.13171481166808285,52,2018,T,51.36635228431373,-0.39929525490196077
763,0.07051453308596156,52,2019,T,51.36635228431373,-0.39929525490196077
765,-0.02115299334811538,52,2020,T,51.36635228431373,-0.39929525490196077
767,0.16735370345780654,52,2021,T,51.36635228431373,-0.39929525490196077
771,0.13157279016936263,53,2013,D,51.3323445,-0.3583524107142857
772,-0.4227539884107352,53,2014,D,51.3323445,-0.3583524107142857
773,0.27181964573268913,53,2015,D,51.3323445,-0.3583524107142857
774,-0.43429785311383884,53,2016,D,51.3323445,-0.3583524107142857
775,0.3560669943432557,53,2017,D,51.3323445,-0.3583524107142857
776,-0.19032557307791176,53,2018,D,51.3323445,-0.3583524107142857
777,0.12656371717912296,53,2019,D,51.3323445,-0.3583524107142857
778,-0.2747035051110699,53,2020,D,51.3323445,-0.3583524107142857
779,0.08766112151591932,53,2021,D,51.3323445,-0.3583524107142857
786,0.13639522801768655,54,2013,F,51.365251066666666,-0.4599605333333333
788,0.17940797940797948,54,2014,F,51.365251066666666,-0.4599605333333333
790,-0.13526807673389074,54,2015,F,51.365251066666666,-0.4599605333333333
792,-0.11397435897435892,54,2016,F,51.365251066666666,-0.4599605333333333
794,-0.19117428585852014,54,2017,F,51.365251066666666,-0.4599605333333333
796,0.02734859125836575,54,2018,F,51.365251066666666,-0.4599605333333333
798,-0.13542842039990655,54,2019,F,51.365251066666666,-0.4599605333333333
800,0.10080843225542369,54,2020,F,51.365251066666666,-0.4599605333333333
802,-0.06514724711907816,54,2021,F,51.365251066666666,-0.4599605333333333
787,0.348355385362787,54,2013,T,51.365251066666666,-0.4599605333333333
789,-0.13096058125652266,54,2014,T,51.365251066666666,-0.4599605333333333
791,0.2945092460881933,54,2015,T,51.365251066666666,-0.4599605333333333
793,-0.0411111111111111,54,2016,T,51.365251066666666,-0.4599605333333333
795,-0.24222002082004102,54,2017,T,51.365251066666666,-0.4599605333333333
797,-0.12299893205179546,54,2018,T,51.365251066666666,-0.4599605333333333
799,-0.39918243661100805,54,2019,T,51.365251066666666,-0.4599605333333333
801,0.023269817875565924,54,2020,T,51.365251066666666,-0.4599605333333333
803,0.039411654961885256,54,2021,T,51.365251066666666,-0.4599605333333333
807,-0.07723623013325343,57,2013,D,51.36253063414634,-0.36109936585365854
808,-0.1367965367965367,57,2014,D,51.36253063414634,-0.36109936585365854
809,-0.00606641123882512,57,2015,D,51.36253063414634,-0.36109936585365854
810,-0.27729473067554655,57,2016,D,51.36253063414634,-0.36109936585365854
811,-0.23610036033631387,57,2017,D,51.36253063414634,-0.36109936585365854
812,-0.13544165757906212,57,2018,D,51.36253063414634,-0.36109936585365854
813,0.36295500912702683,57,2019,D,51.36253063414634,-0.36109936585365854
814,0.15742643806748724,57,2020,D,51.36253063414634,-0.36109936585365854
815,0.16034482758620694,57,2021,D,51.36253063414634,-0.36109936585365854
822,0.15640221380267327,58,2013,D,51.386052802631575,-0.34646278947368425
824,-0.08114543114543116,58,2014,D,51.386052802631575,-0.34646278947368425
826,0.25780076018739506,58,2015,D,51.386052802631575,-0.34646278947368425
828,0.22776057791537663,58,2016,D,51.386052802631575,-0.34646278947368425
830,0.18099274836154455,58,2017,D,51.386052802631575,-0.34646278947368425
832,-0.1859777340786275,58,2018,D,51.386052802631575,-0.34646278947368425
834,-0.2754544072059425,58,2019,D,51.386052802631575,-0.34646278947368425
836,0.04258879491621226,58,2020,D,51.386052802631575,-0.34646278947368425
838,0.044706061066383196,58,2021,D,51.386052802631575,-0.34646278947368425
823,0.007444049562962407,58,2013,S,51.386052802631575,-0.34646278947368425
825,0.04377441796290649,58,2014,S,51.386052802631575,-0.34646278947368425
827,-0.17953096539162106,58,2015,S,51.386052802631575,-0.34646278947368425
829,0.11339031339031358,58,2016,S,51.386052802631575,-0.34646278947368425
831,-0.008475741054656982,58,2017,S,51.386052802631575,-0.34646278947368425
833,0.04058282208588948,58,2018,S,51.386052802631575,-0.34646278947368425
835,-0.10607162405191972,58,2019,S,51.386052802631575,-0.34646278947368425
837,-0.14593705382084554,58,2020,S,51.386052802631575,-0.34646278947368425
839,-0.10509500500026314,58,2021,S,51.386052802631575,-0.34646278947368425
846,0.00904242986320436,59,2013,F,51.407044625,-0.3690349659090909
848,0.0009400705052879932,59,2014,F,51.407044625,-0.3690349659090909
850,0.00011907597046922902,59,2015,F,51.407044625,-0.3690349659090909
852,-0.004377593360995746,59,2016,F,51.407044625,-0.3690349659090909
854,-0.13848779655231258,59,2017,F,51.407044625,-0.3690349659090909
856,0.0793054063730756,59,2018,F,51.407044625,-0.3690349659090909
858,0.0021539385900770647,59,2019,F,51.407044625,-0.3690349659090909
860,0.09262870875311946,59,2020,F,51.407044625,-0.3690349659090909
862,-0.0182879893828799,59,2021,F,51.407044625,-0.3690349659090909
847,0.07573109335523509,59,2013,T,51.407044625,-0.3690349659090909
849,-0.06183818412204989,59,2014,T,51.407044625,-0.3690349659090909
851,0.05499999999999994,59,2015,T,51.407044625,-0.3690349659090909
853,0.0032181571815717014,59,2016,T,51.407044625,-0.3690349659090909
855,-0.10149837133550488,59,2017,T,51.407044625,-0.3690349659090909
857,-0.07287878787878799,59,2018,T,51.407044625,-0.3690349659090909
859,0.09256633603161935,59,2019,T,51.407044625,-0.3690349659090909
861,0.11476190476190462,59,2020,T,51.407044625,-0.3690349659090909
863,0.10793683978562374,59,2021,T,51.407044625,-0.3690349659090909
870,-0.03471861780233931,60,2013,D,51.37218083720931,-0.4301230930232558
872,0.7228181979111348,60,2014,D,51.37218083720931,-0.4301230930232558
874,0.3730428679408271,60,2015,D,51.37218083720931,-0.4301230930232558
876,-0.042827657378740946,60,2016,D,51.37218083720931,-0.4301230930232558
878,-0.2855444098729675,60,2017,D,51.37218083720931,-0.4301230930232558
880,-0.23554669959586882,60,2018,D,51.37218083720931,-0.4301230930232558
882,0.1886390887290168,60,2019,D,51.37218083720931,-0.4301230930232558
884,0.15832597811399163,60,2020,D,51.37218083720931,-0.4301230930232558
886,0.06857267568747272,60,2021,D,51.37218083720931,-0.4301230930232558
871,0.09350022621022469,60,2013,F,51.37218083720931,-0.4301230930232558
873,-0.057030943987465665,60,2014,F,51.37218083720931,-0.4301230930232558
875,0.5407149950347567,60,2015,F,51.37218083720931,-0.4301230930232558
877,-0.21750000000000003,60,2016,F,51.37218083720931,-0.4301230930232558
879,-0.008713866778382817,60,2017,F,51.37218083720931,-0.4301230930232558
881,-0.4007994950557542,60,2018,F,51.37218083720931,-0.4301230930232558
883,-0.15674952353919147,60,2019,F,51.37218083720931,-0.4301230930232558
885,-0.08798366995131268,60,2020,F,51.37218083720931,-0.4301230930232558
887,0.20805194805194793,60,2021,F,51.37218083720931,-0.4301230930232558
897,-0.003751886362433954,61,2013,D,51.37594242666667,-0.34056248
900,-0.0014946124435175623,61,2014,D,51.37594242666667,-0.34056248
903,0.09851244687310245,61,2015,D,51.37594242666667,-0.34056248
906,0.21377262052769708,61,2016,D,51.37594242666667,-0.34056248
909,0.03441016247591411,61,2017,D,51.37594242666667,-0.34056248
912,-0.1334257845631891,61,2018,D,51.37594242666667,-0.34056248
915,0.06456070045062856,61,2019,D,51.37594242666667,-0.34056248
918,0.09595833481967686,61,2020,D,51.37594242666667,-0.34056248
921,0.03664319535244376,61,2021,D,51.37594242666667,-0.34056248
898,0.0837320574162681,61,2013,F,51.37594242666667,-0.34056248
901,-0.07165138706988938,61,2014,F,51.37594242666667,-0.34056248
904,-0.14661654135338353,61,2015,F,51.37594242666667,-0.34056248
907,0.0050000000000001155,61,2016,F,51.37594242666667,-0.34056248
910,-0.026635944700460712,61,2017,F,51.37594242666667,-0.34056248
913,-0.06530612244897949,61,2018,F,51.37594242666667,-0.34056248
916,-0.15807466898198397,61,2019,F,51.37594242666667,-0.34056248
919,-0.062286805839814385,61,2020,F,51.37594242666667,-0.34056248
922,0.07932125307125293,61,2021,F,51.37594242666667,-0.34056248
899,0.07958159256718855,61,2013,S,51.37594242666667,-0.34056248
902,0.10505420674912203,61,2014,S,51.37594242666667,-0.34056248
905,0.19147154497729413,61,2015,S,51.37594242666667,-0.34056248
908,-0.10305664203969278,61,2016,S,51.37594242666667,-0.34056248
911,-0.13192976004412982,61,2017,S,51.37594242666667,-0.34056248
914,0.0383986928104576,61,2018,S,51.37594242666667,-0.34056248
917,0.0319876647042332,61,2019,S,51.37594242666667,-0.34056248
920,0.018587876265778736,61,2020,S,51.37594242666667,-0.34056248
923,-0.09069912609238451,61,2021,S,51.37594242666667,-0.34056248
930,0.08242039325505912,62,2013,D,51.366799593220335,-0.45234381355932207
932,-0.20473912052859422,62,2014,D,51.366799593220335,-0.45234381355932207
934,-0.07361870066788101,62,2015,D,51.366799593220335,-0.45234381355932207
936,0.2760863697705802,62,2016,D,51.366799593220335,-0.45234381355932207
938,0.09434758155230605,62,2017,D,51.366799593220335,-0.45234381355932207
940,-0.22437622421147052,62,2018,D,51.366799593220335,-0.45234381355932207
942,-0.05863457382242354,62,2019,D,51.366799593220335,-0.45234381355932207
944,0.38705848920983565,62,2020,D,51.366799593220335,-0.45234381355932207
946,0.37556221889055474,62,2021,D,51.366799593220335,-0.45234381355932207
931,0.02736842105263171,62,2013,F,51.366799593220335,-0.45234381355932207
933,0.01559845559845563,62,2014,F,51.366799593220335,-0.45234381355932207
935,0.11478163493840987,62,2015,F,51.366799593220335,-0.45234381355932207
937,-0.021666666666666723,62,2016,F,51.366799593220335,-0.45234381355932207
939,-0.12637953444405037,62,2017,F,51.366799593220335,-0.45234381355932207
941,-0.07699443413729123,62,2018,F,51.366799593220335,-0.45234381355932207
943,-0.07964329643296442,62,2019,F,51.366799593220335,-0.45234381355932207
945,-0.05544650065696777,62,2020,F,51.366799593220335,-0.45234381355932207
947,0.021054018445322842,62,2021,F,51.366799593220335,-0.45234381355932207
960,-0.45048184416834114,63,2013,D,51.36699270652174,-0.4063882934782609
964,0.07826657011223581,63,2014,D,51.36699270652174,-0.4063882934782609
968,-0.03156761412575371,63,2015,D,51.36699270652174,-0.4063882934782609
972,0.27481940144478845,63,2016,D,51.36699270652174,-0.4063882934782609
976,0.3666295031705107,63,2017,D,51.36699270652174,-0.4063882934782609
980,-0.03600408727534998,63,2018,D,51.36699270652174,-0.4063882934782609
984,-0.10168243358069451,63,2019,D,51.36699270652174,-0.4063882934782609
