,3y_ret,cluster,Year,Type,Lat,Lon
988,-0.20276816608996528,63,2020,D,51.36699270652174,-0.4063882934782609
992,0.5757860040567953,63,2021,D,51.36699270652174,-0.4063882934782609
961,-0.08334185932120008,63,2013,F,51.36699270652174,-0.4063882934782609
965,-0.23862717858044957,63,2014,F,51.36699270652174,-0.4063882934782609
969,-0.04329804681675853,63,2015,F,51.36699270652174,-0.4063882934782609
973,0.2428005449050823,63,2016,F,51.36699270652174,-0.4063882934782609
977,0.10108598578215999,63,2017,F,51.36699270652174,-0.4063882934782609
981,0.3324271286145739,63,2018,F,51.36699270652174,-0.4063882934782609
985,0.058000381727955075,63,2019,F,51.36699270652174,-0.4063882934782609
989,-0.12372949265415634,63,2020,F,51.36699270652174,-0.4063882934782609
993,-0.05159090909090913,63,2021,F,51.36699270652174,-0.4063882934782609
962,-0.0993227814036608,63,2013,S,51.36699270652174,-0.4063882934782609
966,0.13148235621005822,63,2014,S,51.36699270652174,-0.4063882934782609
970,-0.07859869750729831,63,2015,S,51.36699270652174,-0.4063882934782609
974,0.1452179867610135,63,2016,S,51.36699270652174,-0.4063882934782609
978,-0.022100412870264652,63,2017,S,51.36699270652174,-0.4063882934782609
982,0.022222222222222143,63,2018,S,51.36699270652174,-0.4063882934782609
986,0.3154022988505747,63,2019,S,51.36699270652174,-0.4063882934782609
990,0.05984677732124477,63,2020,S,51.36699270652174,-0.4063882934782609
994,0.05152004304546676,63,2021,S,51.36699270652174,-0.4063882934782609
963,0.6397839567913584,63,2013,T,51.36699270652174,-0.4063882934782609
967,0.05677850545954599,63,2014,T,51.36699270652174,-0.4063882934782609
971,-0.04301332108406064,63,2015,T,51.36699270652174,-0.4063882934782609
975,-0.29134366925064614,63,2016,T,51.36699270652174,-0.4063882934782609
979,0.04165952340133705,63,2017,T,51.36699270652174,-0.4063882934782609
983,0.11073795509047302,63,2018,T,51.36699270652174,-0.4063882934782609
987,0.0013445726116534384,63,2019,T,51.36699270652174,-0.4063882934782609
991,-0.004285714285714226,63,2020,T,51.36699270652174,-0.4063882934782609
995,0.13301143015001604,63,2021,T,51.36699270652174,-0.4063882934782609
999,0.11403508771929838,64,2013,F,51.38370396774194,-0.42781877419354836
1000,0.19691950014530657,64,2014,F,51.38370396774194,-0.42781877419354836
1001,0.114807171960708,64,2015,F,51.38370396774194,-0.42781877419354836
1002,-0.08714285714285719,64,2016,F,51.38370396774194,-0.42781877419354836
1003,-0.1673266825340558,64,2017,F,51.38370396774194,-0.42781877419354836
1004,-0.2036455607884179,64,2018,F,51.38370396774194,-0.42781877419354836
1005,-0.038563484226391664,64,2019,F,51.38370396774194,-0.42781877419354836
1006,-0.16760972041939093,64,2020,F,51.38370396774194,-0.42781877419354836
1007,0.11788583509513739,64,2021,F,51.38370396774194,-0.42781877419354836
1011,-0.062323949431499104,65,2013,D,51.36161937837838,-0.4251097837837838
1012,-0.0023809523809523725,65,2014,D,51.36161937837838,-0.4251097837837838
1013,0.1213478874769196,65,2015,D,51.36161937837838,-0.4251097837837838
1014,0.23524720893141948,65,2016,D,51.36161937837838,-0.4251097837837838
1015,-0.2561384708568234,65,2017,D,51.36161937837838,-0.4251097837837838
1016,-0.3310460531834577,65,2018,D,51.36161937837838,-0.4251097837837838
1017,-0.16255138746145936,65,2019,D,51.36161937837838,-0.4251097837837838
1018,0.2465014746522376,65,2020,D,51.36161937837838,-0.4251097837837838
1019,0.4967470938751588,65,2021,D,51.36161937837838,-0.4251097837837838
1029,-0.004908927501674487,67,2013,D,51.3881694691358,-0.32596602469135805
1032,-0.06285714285714272,67,2014,D,51.3881694691358,-0.32596602469135805
1035,0.2000805152979066,67,2015,D,51.3881694691358,-0.32596602469135805
1038,0.0672230117172441,67,2016,D,51.3881694691358,-0.32596602469135805
1041,-0.10872550814869064,67,2017,D,51.3881694691358,-0.32596602469135805
1044,-0.09661381875122332,67,2018,D,51.3881694691358,-0.32596602469135805
1047,-0.20887491687322401,67,2019,D,51.3881694691358,-0.32596602469135805
1050,0.2845365863194731,67,2020,D,51.3881694691358,-0.32596602469135805
1053,0.12354279712935412,67,2021,D,51.3881694691358,-0.32596602469135805
1030,-0.1118400976502898,67,2013,S,51.3881694691358,-0.32596602469135805
1033,0.4298785810784469,67,2014,S,51.3881694691358,-0.32596602469135805
1036,0.0992130831827116,67,2015,S,51.3881694691358,-0.32596602469135805
1039,0.15715249662618103,67,2016,S,51.3881694691358,-0.32596602469135805
1042,-0.3073604457190754,67,2017,S,51.3881694691358,-0.32596602469135805
1045,-0.060153583617747364,67,2018,S,51.3881694691358,-0.32596602469135805
1048,0.02115009943708479,67,2019,S,51.3881694691358,-0.32596602469135805
1051,0.06048196333530442,67,2020,S,51.3881694691358,-0.32596602469135805
1054,-0.052136752136752174,67,2021,S,51.3881694691358,-0.32596602469135805
1031,0.24570988271728433,67,2013,T,51.3881694691358,-0.32596602469135805
1034,0.0918051122914938,67,2014,T,51.3881694691358,-0.32596602469135805
1037,0.22357459379615952,67,2015,T,51.3881694691358,-0.32596602469135805
1040,-0.10971446306641841,67,2016,T,51.3881694691358,-0.32596602469135805
1043,-0.14958912311400918,67,2017,T,51.3881694691358,-0.32596602469135805
1046,-0.1841228070175439,67,2018,T,51.3881694691358,-0.32596602469135805
1049,0.08942687074829925,67,2019,T,51.3881694691358,-0.32596602469135805
1052,-0.10860986547085205,67,2020,T,51.3881694691358,-0.32596602469135805
1055,0.01772407382817698,67,2021,T,51.3881694691358,-0.32596602469135805
1059,0.1452973766108796,68,2013,D,51.36316361904762,-0.4132536666666667
1060,-0.019258322798145766,68,2014,D,51.36316361904762,-0.4132536666666667
1061,-0.09296296296296291,68,2015,D,51.36316361904762,-0.4132536666666667
1062,-0.13206420306084365,68,2016,D,51.36316361904762,-0.4132536666666667
1063,-0.14448672540467755,68,2017,D,51.36316361904762,-0.4132536666666667
1064,-0.20236712341757146,68,2018,D,51.36316361904762,-0.4132536666666667
1065,-0.060031817989835146,68,2019,D,51.36316361904762,-0.4132536666666667
1066,-0.06687964900648524,68,2020,D,51.36316361904762,-0.4132536666666667
1067,0.2408169305904988,68,2021,D,51.36316361904762,-0.4132536666666667
1071,-0.10639501980758337,69,2013,F,51.379131131578944,-0.36938936842105263
1072,-0.6177354228871115,69,2014,F,51.379131131578944,-0.36938936842105263
1073,-0.7339181286549707,69,2015,F,51.379131131578944,-0.36938936842105263
1074,-0.6660795454545454,69,2016,F,51.379131131578944,-0.36938936842105263
1075,-0.04333697562829575,69,2017,F,51.379131131578944,-0.36938936842105263
1076,0.8775510204081634,69,2018,F,51.379131131578944,-0.36938936842105263
1077,0.1302879750446988,69,2019,F,51.379131131578944,-0.36938936842105263
1078,0.6415748383203372,69,2020,F,51.379131131578944,-0.36938936842105263
1079,-0.40409090909090917,69,2021,F,51.379131131578944,-0.36938936842105263
1089,0.06517749649099946,71,2013,D,51.367032574468084,-0.4454354255319149
1092,0.031526309807932806,71,2014,D,51.367032574468084,-0.4454354255319149
1095,0.22102580108198078,71,2015,D,51.367032574468084,-0.4454354255319149
1098,0.04529713010850833,71,2016,D,51.367032574468084,-0.4454354255319149
1101,-0.1647183525136281,71,2017,D,51.367032574468084,-0.4454354255319149
1104,-0.03733056201448948,71,2018,D,51.367032574468084,-0.4454354255319149
1107,-0.188240220302332,71,2019,D,51.367032574468084,-0.4454354255319149
1110,-0.010394299547300756,71,2020,D,51.367032574468084,-0.4454354255319149
1113,-0.13727422003284073,71,2021,D,51.367032574468084,-0.4454354255319149
1090,-0.3478999405292893,71,2013,F,51.367032574468084,-0.4454354255319149
1093,-0.34524405419387316,71,2014,F,51.367032574468084,-0.4454354255319149
1096,-0.02946864419036621,71,2015,F,51.367032574468084,-0.4454354255319149
1099,0.07800931957109936,71,2016,F,51.367032574468084,-0.4454354255319149
1102,0.059197388632872716,71,2017,F,51.367032574468084,-0.4454354255319149
1105,-0.10657596371882083,71,2018,F,51.367032574468084,-0.4454354255319149
1108,-0.0033029700926380245,71,2019,F,51.367032574468084,-0.4454354255319149
1111,0.03140330178218176,71,2020,F,51.367032574468084,-0.4454354255319149
1114,0.10153409090909082,71,2021,F,51.367032574468084,-0.4454354255319149
1091,0.3626410996485012,71,2013,T,51.367032574468084,-0.4454354255319149
1094,0.17142267591163352,71,2014,T,51.367032574468084,-0.4454354255319149
1097,0.22018941176470586,71,2015,T,51.367032574468084,-0.4454354255319149
1100,-0.21259625962596274,71,2016,T,51.367032574468084,-0.4454354255319149
1103,0.4846627661052534,71,2017,T,51.367032574468084,-0.4454354255319149
1106,-0.08351306225201416,71,2018,T,51.367032574468084,-0.4454354255319149
1109,0.30288130424583626,71,2019,T,51.367032574468084,-0.4454354255319149
1112,-0.14833333333333332,71,2020,T,51.367032574468084,-0.4454354255319149
1115,-0.1449772623942861,71,2021,T,51.367032574468084,-0.4454354255319149
1119,-0.25898078529657476,72,2013,F,51.37166147368421,-0.4629734912280702
1120,0.13251005574765373,72,2014,F,51.37166147368421,-0.4629734912280702
1121,-0.0212623020967051,72,2015,F,51.37166147368421,-0.4629734912280702
1122,-0.33499999999999996,72,2016,F,51.37166147368421,-0.4629734912280702
1123,-0.5466359447004607,72,2017,F,51.37166147368421,-0.4629734912280702
1124,-0.26021422095346236,72,2018,F,51.37166147368421,-0.4629734912280702
1125,0.8860429780768395,72,2019,F,51.37166147368421,-0.4629734912280702
1126,0.258176514623506,72,2020,F,51.37166147368421,-0.4629734912280702
1127,-0.01660020277120655,72,2021,F,51.37166147368421,-0.4629734912280702
1140,-0.008439161241511783,73,2013,D,51.39153473873874,-0.3356007297297297
1144,-0.09255311986863712,73,2014,D,51.39153473873874,-0.3356007297297297
1148,0.30590496156533886,73,2015,D,51.39153473873874,-0.3356007297297297
1152,-0.010692285443744565,73,2016,D,51.39153473873874,-0.3356007297297297
1156,-0.005833776688296544,73,2017,D,51.39153473873874,-0.3356007297297297
1160,-0.2555244733140518,73,2018,D,51.39153473873874,-0.3356007297297297
1164,0.15119819038386306,73,2019,D,51.39153473873874,-0.3356007297297297
1168,0.14375589808115774,73,2020,D,51.39153473873874,-0.3356007297297297
1172,0.11221739567959221,73,2021,D,51.39153473873874,-0.3356007297297297
1141,-0.004177970699945632,73,2013,F,51.39153473873874,-0.3356007297297297
1145,0.20414567109482373,73,2014,F,51.39153473873874,-0.3356007297297297
1149,0.16852631578947364,73,2015,F,51.39153473873874,-0.3356007297297297
1153,0.29396755162241894,73,2016,F,51.39153473873874,-0.3356007297297297
1157,-0.0789436370081531,73,2017,F,51.39153473873874,-0.3356007297297297
1161,-0.07992497410486821,73,2018,F,51.39153473873874,-0.3356007297297297
1165,-0.05892176989748432,73,2019,F,51.39153473873874,-0.3356007297297297
1169,0.026581862646688492,73,2020,F,51.39153473873874,-0.3356007297297297
1173,0.0076196172248803595,73,2021,F,51.39153473873874,-0.3356007297297297
1142,0.14045999794948916,73,2013,S,51.39153473873874,-0.3356007297297297
1146,0.1582275594740441,73,2014,S,51.39153473873874,-0.3356007297297297
1150,0.06724799441925366,73,2015,S,51.39153473873874,-0.3356007297297297
1154,0.09965241045791151,73,2016,S,51.39153473873874,-0.3356007297297297
1158,-0.15234003591928724,73,2017,S,51.39153473873874,-0.3356007297297297
1162,-0.03240740740740744,73,2018,S,51.39153473873874,-0.3356007297297297
1166,-0.21771245524778604,73,2019,S,51.39153473873874,-0.3356007297297297
1170,-0.06832272911872217,73,2020,S,51.39153473873874,-0.3356007297297297
1174,0.022504708097928594,73,2021,S,51.39153473873874,-0.3356007297297297
1143,0.5238301995659249,73,2013,T,51.39153473873874,-0.3356007297297297
1147,0.1945400651558884,73,2014,T,51.39153473873874,-0.3356007297297297
1151,-0.12204081632653074,73,2015,T,51.39153473873874,-0.3356007297297297
1155,-0.39714714714714716,73,2016,T,51.39153473873874,-0.3356007297297297
1159,0.1113998665278415,73,2017,T,51.39153473873874,-0.3356007297297297
1163,0.00033632749987089205,73,2018,T,51.39153473873874,-0.3356007297297297
1167,0.26465217114883344,73,2019,T,51.39153473873874,-0.3356007297297297
1171,0.002561205273069689,73,2020,T,51.39153473873874,-0.3356007297297297
1175,-0.12944010527630068,73,2021,T,51.39153473873874,-0.3356007297297297
1179,0.4866773706626295,75,2013,D,51.36752443478261,-0.37814652173913044
1180,-0.22152380952380946,75,2014,D,51.36752443478261,-0.37814652173913044
1181,-0.21078431372549034,75,2015,D,51.36752443478261,-0.37814652173913044
1182,-0.27165426655644354,75,2016,D,51.36752443478261,-0.37814652173913044
1183,0.007953712263699897,75,2017,D,51.36752443478261,-0.37814652173913044
1184,0.1539993362097578,75,2018,D,51.36752443478261,-0.37814652173913044
1185,0.27457371119678853,75,2019,D,51.36752443478261,-0.37814652173913044
1186,-0.04866299045080502,75,2020,D,51.36752443478261,-0.37814652173913044
1187,-0.21034482758620687,75,2021,D,51.36752443478261,-0.37814652173913044
1197,-0.2526315789473683,78,2013,F,51.333425828125,-0.41830303125
1200,-0.17297297297297298,78,2014,F,51.333425828125,-0.41830303125
1203,-0.49546619357382216,78,2015,F,51.333425828125,-0.41830303125
1206,0.04127659574468079,78,2016,F,51.333425828125,-0.41830303125
1209,0.31563678257226657,78,2017,F,51.333425828125,-0.41830303125
1212,-0.009241432422025353,78,2018,F,51.333425828125,-0.41830303125
1215,1.5941662273765596,78,2019,F,51.333425828125,-0.41830303125
1218,-0.2968359446442723,78,2020,F,51.333425828125,-0.41830303125
1221,0.010909090909090868,78,2021,F,51.333425828125,-0.41830303125
1198,-0.016978903507332888,78,2013,S,51.333425828125,-0.41830303125
1201,0.1090233398166156,78,2014,S,51.333425828125,-0.41830303125
1204,0.1405793846844825,78,2015,S,51.333425828125,-0.41830303125
1207,-0.019496021220159143,78,2016,S,51.333425828125,-0.41830303125
1210,0.24200913242009126,78,2017,S,51.333425828125,-0.41830303125
1213,-0.030660377358490587,78,2018,S,51.333425828125,-0.41830303125
1216,0.05422582826233935,78,2019,S,51.333425828125,-0.41830303125
1219,-0.13820224719101126,78,2020,S,51.333425828125,-0.41830303125
1222,0.1371647509578544,78,2021,S,51.333425828125,-0.41830303125
1199,0.1997839567913584,78,2013,T,51.333425828125,-0.41830303125
1202,0.15390700866060003,78,2014,T,51.333425828125,-0.41830303125
1205,0.1399999999999999,78,2015,T,51.333425828125,-0.41830303125
1208,-0.03298611111111116,78,2016,T,51.333425828125,-0.41830303125
1211,0.11168789236035503,78,2017,T,51.333425828125,-0.41830303125
1214,0.030172270651722677,78,2018,T,51.333425828125,-0.41830303125
1217,0.11489955982392952,78,2019,T,51.333425828125,-0.41830303125
1220,-0.08688361831218983,78,2020,T,51.333425828125,-0.41830303125
1223,-0.05291920102562431,78,2021,T,51.333425828125,-0.41830303125
1230,0.15352578941944506,79,2013,D,51.3302021025641,-0.36963333333333337
1232,0.07771023302938196,79,2014,D,51.3302021025641,-0.36963333333333337
1234,0.15127544763306355,79,2015,D,51.3302021025641,-0.36963333333333337
1236,-0.04538520213577413,79,2016,D,51.3302021025641,-0.36963333333333337
1238,0.10187414589705224,79,2017,D,51.3302021025641,-0.36963333333333337
1240,0.25720744089527914,79,2018,D,51.3302021025641,-0.36963333333333337
1242,0.23619199878192698,79,2019,D,51.3302021025641,-0.36963333333333337
1244,0.013048827374086969,79,2020,D,51.3302021025641,-0.36963333333333337
1246,-0.3138544606700209,79,2021,D,51.3302021025641,-0.36963333333333337
1231,0.6761853448275863,79,2013,S,51.3302021025641,-0.36963333333333337
1233,-0.1061193044243891,79,2014,S,51.3302021025641,-0.36963333333333337
1235,0.07548714217503028,79,2015,S,51.3302021025641,-0.36963333333333337
1237,-0.3210702341137124,79,2016,S,51.3302021025641,-0.36963333333333337
1239,-0.03662928770268792,79,2017,S,51.3302021025641,-0.36963333333333337
1241,-0.014999999999999902,79,2018,S,51.3302021025641,-0.36963333333333337
1243,0.12360742705570282,79,2019,S,51.3302021025641,-0.36963333333333337
1245,0.3986909566924839,79,2020,S,51.3302021025641,-0.36963333333333337
1247,0.17447447447447462,79,2021,S,51.3302021025641,-0.36963333333333337
1251,-0.20806212072118369,80,2013,T,51.37791144444444,-0.45680615555555554
1252,0.028474780977701064,80,2014,T,51.37791144444444,-0.45680615555555554
1253,-0.08447876447876457,80,2015,T,51.37791144444444,-0.45680615555555554
1254,0.08010254249192306,80,2016,T,51.37791144444444,-0.45680615555555554
1255,-0.16267484192374027,80,2017,T,51.37791144444444,-0.45680615555555554
1256,0.009981060606060632,80,2018,T,51.37791144444444,-0.45680615555555554
1257,0.06381596849266025,80,2019,T,51.37791144444444,-0.45680615555555554
1258,0.022121212121211986,80,2020,T,51.37791144444444,-0.45680615555555554
1259,-0.06680081304965113,80,2021,T,51.37791144444444,-0.45680615555555554
1266,0.18413354044704344,81,2013,D,51.382270440677964,-0.35649867796610174
1268,-0.16803444782168175,81,2014,D,51.382270440677964,-0.35649867796610174
1270,-0.01457154205143496,81,2015,D,51.382270440677964,-0.35649867796610174
1272,0.06314450247756787,81,2016,D,51.382270440677964,-0.35649867796610174
1274,0.1134815374840148,81,2017,D,51.382270440677964,-0.35649867796610174
1276,-0.22096418873917711,81,2018,D,51.382270440677964,-0.35649867796610174
1278,-0.05878154619161813,81,2019,D,51.382270440677964,-0.35649867796610174
1280,-0.24622554904314664,81,2020,D,51.382270440677964,-0.35649867796610174
1282,0.3206983629397422,81,2021,D,51.382270440677964,-0.35649867796610174
1267,0.9539991415080844,81,2013,S,51.382270440677964,-0.35649867796610174
1269,-0.015549005158437712,81,2014,S,51.382270440677964,-0.35649867796610174
1271,0.010694401484689253,81,2015,S,51.382270440677964,-0.35649867796610174
1273,0.09833846153846171,81,2016,S,51.382270440677964,-0.35649867796610174
1275,0.12601764734558585,81,2017,S,51.382270440677964,-0.35649867796610174
1277,-0.026177310024973144,81,2018,S,51.382270440677964,-0.35649867796610174
1279,-0.102593246806441,81,2019,S,51.382270440677964,-0.35649867796610174
1281,-0.1810593900481542,81,2020,S,51.382270440677964,-0.35649867796610174
1283,-0.03232323232323231,81,2021,S,51.382270440677964,-0.35649867796610174
1287,0.15277902539687616,82,2013,D,51.323530875,-0.39676845833333335
1288,0.09056523767120384,82,2014,D,51.323530875,-0.39676845833333335
1289,-0.21296296296296302,82,2015,D,51.323530875,-0.39676845833333335
1290,-0.10425399782642453,82,2016,D,51.323530875,-0.39676845833333335
1291,-0.37889116600151007,82,2017,D,51.323530875,-0.39676845833333335
1292,0.12293746330005884,82,2018,D,51.323530875,-0.39676845833333335
1293,-0.23735297476304662,82,2019,D,51.323530875,-0.39676845833333335
1294,0.22547562240015995,82,2020,D,51.323530875,-0.39676845833333335
1295,-0.09606643120972735,82,2021,D,51.323530875,-0.39676845833333335
1305,-0.01586687306501533,84,2013,F,51.388496236363636,-0.3190816909090909
1308,0.10907830907830918,84,2014,F,51.388496236363636,-0.3190816909090909
1311,0.09941520467836251,84,2015,F,51.388496236363636,-0.3190816909090909
1314,0.19287234042553192,84,2016,F,51.388496236363636,-0.3190816909090909
1317,-0.43163594470046074,84,2017,F,51.388496236363636,-0.3190816909090909
1320,-0.05578231292517,84,2018,F,51.388496236363636,-0.3190816909090909
1323,-0.17042221968611448,84,2019,F,51.388496236363636,-0.3190816909090909
1326,-0.2009668392566899,84,2020,F,51.388496236363636,-0.3190816909090909
1329,0.003409090909090917,84,2021,F,51.388496236363636,-0.3190816909090909
1306,-0.29341692789968643,84,2013,S,51.388496236363636,-0.3190816909090909
1309,0.588518316019683,84,2014,S,51.388496236363636,-0.3190816909090909
1312,-0.2413819518921403,84,2015,S,51.388496236363636,-0.3190816909090909
1315,-0.014285714285714235,84,2016,S,51.388496236363636,-0.3190816909090909
1318,-0.1449731351953143,84,2017,S,51.388496236363636,-0.3190816909090909
1321,0.3798034934497816,84,2018,S,51.388496236363636,-0.3190816909090909
1324,0.11573424905804353,84,2019,S,51.388496236363636,-0.3190816909090909
1327,-0.05506079982259027,84,2020,S,51.388496236363636,-0.3190816909090909
1330,-0.27539820726123676,84,2021,S,51.388496236363636,-0.3190816909090909
1307,0.12592430766855145,84,2013,T,51.388496236363636,-0.3190816909090909
1310,-0.044335734092629364,84,2014,T,51.388496236363636,-0.3190816909090909
1313,-0.08504854368932047,84,2015,T,51.388496236363636,-0.3190816909090909
1316,-0.03020202020202034,84,2016,T,51.388496236363636,-0.3190816909090909
1319,-0.21885441295209662,84,2017,T,51.388496236363636,-0.3190816909090909
1322,-0.2291109205260149,84,2018,T,51.388496236363636,-0.3190816909090909
1325,-0.09143280918924945,84,2019,T,51.388496236363636,-0.3190816909090909
1328,0.07643835616438355,84,2020,T,51.388496236363636,-0.3190816909090909
1331,0.2584137290005908,84,2021,T,51.388496236363636,-0.3190816909090909
1335,1.1833416852434235,87,2013,D,51.32909734285714,-0.4011122285714286
1336,0.359568392419779,87,2014,D,51.32909734285714,-0.4011122285714286
1337,0.3532425706338749,87,2015,D,51.32909734285714,-0.4011122285714286
1338,-0.6172149122807018,87,2016,D,51.32909734285714,-0.4011122285714286
1339,-0.2933843994576206,87,2017,D,51.32909734285714,-0.4011122285714286
1340,-0.5466178630770342,87,2018,D,51.32909734285714,-0.4011122285714286
1341,0.32498568619153123,87,2019,D,51.32909734285714,-0.4011122285714286
1342,-0.2151642515366664,87,2020,D,51.32909734285714,-0.4011122285714286
1343,0.3292637465051258,87,2021,D,51.32909734285714,-0.4011122285714286
1350,0.7338066933810661,88,2013,D,51.357308878787876,-0.3398143787878788
1352,-0.06113671274961585,88,2014,D,51.357308878787876,-0.3398143787878788
1354,-0.15387205387205394,88,2015,D,51.357308878787876,-0.3398143787878788
1356,-0.21847902114653106,88,2016,D,51.357308878787876,-0.3398143787878788
1358,0.21051933115102184,88,2017,D,51.357308878787876,-0.3398143787878788
1360,-0.2763981260033417,88,2018,D,51.357308878787876,-0.3398143787878788
1362,0.20426550982951697,88,2019,D,51.357308878787876,-0.3398143787878788
1364,-0.08389561707035742,88,2020,D,51.357308878787876,-0.3398143787878788
1366,0.3056936647955093,88,2021,D,51.357308878787876,-0.3398143787878788
1351,0.16782575099005137,88,2013,S,51.357308878787876,-0.3398143787878788
1353,-0.22228813559322047,88,2014,S,51.357308878787876,-0.3398143787878788
1355,0.747348119575699,88,2015,S,51.357308878787876,-0.3398143787878788
1357,0.037081939799331165,88,2016,S,51.357308878787876,-0.3398143787878788
1359,-0.10390714623118957,88,2017,S,51.357308878787876,-0.3398143787878788
1361,-0.38636363636363635,88,2018,S,51.357308878787876,-0.3398143787878788
1363,0.06217432571742565,88,2019,S,51.357308878787876,-0.3398143787878788
1365,-0.022301187120340016,88,2020,S,51.357308878787876,-0.3398143787878788
1367,0.13540903540903537,88,2021,S,51.357308878787876,-0.3398143787878788
1371,0.5417747929998005,91,2013,D,51.332985962264154,-0.3874623018867924
1372,-0.16336996336996323,91,2014,D,51.332985962264154,-0.3874623018867924
1373,-0.3102602602602603,91,2015,D,51.332985962264154,-0.3874623018867924
1374,0.09397124823001413,91,2016,D,51.332985962264154,-0.3874623018867924
1375,-0.13779527559055116,91,2017,D,51.332985962264154,-0.3874623018867924
1376,0.055809411710929346,91,2018,D,51.332985962264154,-0.3874623018867924
1377,-0.11136091127098313,91,2019,D,51.332985962264154,-0.3874623018867924
1378,0.2413494809688581,91,2020,D,51.332985962264154,-0.3874623018867924
1379,0.07248576260365325,91,2021,D,51.332985962264154,-0.3874623018867924
1383,0.21057132604126383,93,2013,S,51.386529872340425,-0.4105697872340425
1384,0.07709146294953273,93,2014,S,51.386529872340425,-0.4105697872340425
1385,0.23264223722275812,93,2015,S,51.386529872340425,-0.4105697872340425
1386,-0.15064427957828963,93,2016,S,51.386529872340425,-0.4105697872340425
1387,0.0906045265038713,93,2017,S,51.386529872340425,-0.4105697872340425
1388,0.046428571428571486,93,2018,S,51.386529872340425,-0.4105697872340425
1389,-0.06870026525198947,93,2019,S,51.386529872340425,-0.4105697872340425
1390,0.04063592708284758,93,2020,S,51.386529872340425,-0.4105697872340425
1391,-0.06964769647696478,93,2021,S,51.386529872340425,-0.4105697872340425
1395,-0.056960229255153205,95,2013,T,51.40789935714286,-0.3632761904761905
1396,0.01586209497791824,95,2014,T,51.40789935714286,-0.3632761904761905
1397,-0.1876470588235295,95,2015,T,51.40789935714286,-0.3632761904761905
1398,-0.0277777777777779,95,2016,T,51.40789935714286,-0.3632761904761905
1399,0.028163333671261004,95,2017,T,51.40789935714286,-0.3632761904761905
1400,0.09270562770562774,95,2018,T,51.40789935714286,-0.3632761904761905
1401,0.043241805813234446,95,2019,T,51.40789935714286,-0.3632761904761905
1402,-0.022133188955062222,95,2020,T,51.40789935714286,-0.3632761904761905
1403,0.10614512645975593,95,2021,T,51.40789935714286,-0.3632761904761905
1407,0.20736842105263165,96,2013,F,51.38344771153846,-0.33422386538461535
1408,0.2321365160781219,96,2014,F,51.38344771153846,-0.33422386538461535
1409,0.15052631578947362,96,2015,F,51.38344771153846,-0.33422386538461535
1410,-0.0772222222222223,96,2016,F,51.38344771153846,-0.33422386538461535
1411,-0.40351906158357764,96,2017,F,51.38344771153846,-0.33422386538461535
1412,-0.19189342403628107,96,2018,F,51.38344771153846,-0.33422386538461535
1413,-0.039788223969196235,96,2019,F,51.38344771153846,-0.33422386538461535
1414,0.0726571717512221,96,2020,F,51.38344771153846,-0.33422386538461535
1415,0.13031207598371763,96,2021,F,51.38344771153846,-0.33422386538461535
1419,0.5530895844030874,98,2013,D,51.33953342857143,-0.39491045714285716
1420,-0.13162525879917175,98,2014,D,51.33953342857143,-0.39491045714285716
1421,-0.11296296296296293,98,2015,D,51.33953342857143,-0.39491045714285716
1422,-0.393483709273183,98,2016,D,51.33953342857143,-0.39491045714285716
1423,-0.10855157811155958,98,2017,D,51.33953342857143,-0.39491045714285716
1424,-0.2261884108258153,98,2018,D,51.33953342857143,-0.39491045714285716
1425,0.024672219735592416,98,2019,D,51.33953342857143,-0.39491045714285716
1426,0.026601334812943245,98,2020,D,51.33953342857143,-0.39491045714285716
1427,0.09744160177975525,98,2021,D,51.33953342857143,-0.39491045714285716
