,3y_ret,3y_ret_ward,Price,Year,Type,Ward
152,0.10885991400303352,0.11605415860735002,1442500.0,2019,D,Oatlands and Burwood Park
168,-0.08902889182138263,-0.05096660808435849,1350000.0,2020,D,Oatlands and Burwood Park
184,0.07004064507670127,0.15969581749049433,1525000.0,2021,D,Oatlands and Burwood Park
248,-0.20220636634106526,-0.1495747873936969,255000.0,2013,F,Oatlands and Burwood Park
264,-0.13849021435228326,0.034482758620689724,300000.0,2014,F,Oatlands and Burwood Park
280,0.28014656895403056,0.5696202531645569,387500.0,2015,F,Oatlands and Burwood Park
296,0.24303921568627462,0.5980392156862746,407500.0,2016,F,Oatlands and Burwood Park
312,-0.06996927803379416,0.21666666666666656,365000.0,2017,F,Oatlands and Burwood Park
328,-0.33535220539828825,-0.2129032258064516,305000.0,2018,F,Oatlands and Burwood Park
344,-0.10060444162723836,-0.10429447852760731,365000.0,2019,F,Oatlands and Burwood Park
360,-0.07047336813596572,-0.10342465753424657,327250.0,2020,F,Oatlands and Burwood Park
376,0.3420566318926975,0.33114754098360666,406000.0,2021,F,Oatlands and Burwood Park
440,-0.3406896551724137,-0.21999999999999997,390000.0,2013,S,Oatlands and Burwood Park
456,1.1617891423767912,1.3990772779700116,1040000.0,2014,S,Oatlands and Burwood Park
472,-0.029749521511192478,0.281725888324873,631250.0,2015,S,Oatlands and Burwood Park
488,0.9243589743589744,1.2628205128205128,882500.0,2016,S,Oatlands and Burwood Park
504,-0.32013962065331925,-0.10096153846153844,935000.0,2017,S,Oatlands and Burwood Park
520,-0.06361386138613856,0.06138613861386144,670000.0,2018,S,Oatlands and Burwood Park
536,-0.18193481163101177,-0.1773371104815864,726000.0,2019,S,Oatlands and Burwood Park
552,-0.04622363756534287,-0.008021390374331583,927500.0,2020,S,Oatlands and Burwood Park
568,0.2431177446102819,0.32089552238805963,885000.0,2021,S,Oatlands and Burwood Park
632,0.1795242165316182,0.2597402597402598,485000.0,2013,T,Oatlands and Burwood Park
648,0.020359692116464823,0.24860534124629075,525975.0,2014,T,Oatlands and Burwood Park
664,0.06333333333333324,0.3833333333333333,581000.0,2015,T,Oatlands and Burwood Park
680,-0.2064719358533793,0.15463917525773185,560000.0,2016,T,Oatlands and Burwood Park
696,-0.17582129542885538,0.0456770759066496,550000.0,2017,T,Oatlands and Burwood Park
712,0.11539378292390334,0.25645438898450945,730000.0,2018,T,Oatlands and Burwood Park
728,0.09121258503401353,0.1116071428571428,622500.0,2019,T,Oatlands and Burwood Park
744,-0.02181818181818196,0.018181818181818077,560000.0,2020,T,Oatlands and Burwood Park
760,-0.2300841453499053,-0.1678082191780822,607500.0,2021,T,Oatlands and Burwood Park
57,0.3595181558316589,0.43500000000000005,1435000.0,2013,D,Oxshott and Stoke D'Abernon
73,-0.14725274725274717,0.06227106227106227,1450000.0,2014,D,Oxshott and Stoke D'Abernon
89,-0.05113723682188409,0.16182572614107893,1400000.0,2015,D,Oxshott and Stoke D'Abernon
105,-0.31511706094504555,-0.09581881533101044,1297500.0,2016,D,Oxshott and Stoke D'Abernon
121,-0.04900217214227531,0.08879310344827585,1578750.0,2017,D,Oxshott and Stoke D'Abernon
137,0.09312977099236641,0.19999999999999996,1680000.0,2018,D,Oxshott and Stoke D'Abernon
153,0.1488751195575333,0.1560693641618498,1500000.0,2019,D,Oxshott and Stoke D'Abernon
169,-0.008766955154284606,0.029295328582739533,1625000.0,2020,D,Oxshott and Stoke D'Abernon
185,-0.08072660098522166,0.008928571428571397,1695000.0,2021,D,Oxshott and Stoke D'Abernon
249,0.5001634521085323,0.5527950310559007,225000.0,2013,F,Oxshott and Stoke D'Abernon
265,3.627027027027027,3.8,600000.0,2014,F,Oxshott and Stoke D'Abernon
281,0.29234449760765546,0.5818181818181818,217500.0,2015,F,Oxshott and Stoke D'Abernon
297,-0.5216666666666666,-0.16666666666666663,187500.0,2016,F,Oxshott and Stoke D'Abernon
313,-0.2699692780337941,0.016666666666666607,610000.0,2017,F,Oxshott and Stoke D'Abernon
329,6.693642974431152,6.816091954022989,1700000.0,2018,F,Oxshott and Stoke D'Abernon
345,0.8996900369003689,0.8959999999999999,355500.0,2019,F,Oxshott and Stoke D'Abernon
361,-0.2703273991263093,-0.30327868852459017,425000.0,2020,F,Oxshott and Stoke D'Abernon
377,-0.6661497326203208,-0.6770588235294117,549000.0,2021,F,Oxshott and Stoke D'Abernon
441,0.06806536490790749,0.1887550200803212,555000.0,2013,S,Oxshott and Stoke D'Abernon
457,0.030224539533530992,0.26751267512675136,633750.0,2014,S,Oxshott and Stoke D'Abernon
473,-0.11249581799933073,0.19897959183673475,587500.0,2015,S,Oxshott and Stoke D'Abernon
489,-0.07269577269577265,0.2657657657657657,702500.0,2016,S,Oxshott and Stoke D'Abernon
505,-0.11464159303990695,0.10453648915187386,700000.0,2017,S,Oxshott and Stoke D'Abernon
521,0.1792553191489361,0.3042553191489361,766250.0,2018,S,Oxshott and Stoke D'Abernon
537,0.09148770810324369,0.09608540925266906,770000.0,2019,S,Oxshott and Stoke D'Abernon
553,0.018940609951845877,0.05714285714285716,740000.0,2020,S,Oxshott and Stoke D'Abernon
569,-0.16260648903389519,-0.08482871125611746,701250.0,2021,S,Oxshott and Stoke D'Abernon
633,0.13025287718394285,0.21046892039258447,555000.0,2013,T,Oxshott and Stoke D'Abernon
649,-0.022221552744283724,0.2060240963855422,500500.0,2014,T,Oxshott and Stoke D'Abernon
665,-0.4052017937219732,-0.08520179372197312,510000.0,2015,T,Oxshott and Stoke D'Abernon
681,-0.3557057057057058,0.00540540540540535,558000.0,2016,T,Oxshott and Stoke D'Abernon
697,1.9153647655276318,2.136863136863137,1570000.0,2017,T,Oxshott and Stoke D'Abernon
713,0.24766488413547227,0.3887254901960784,708250.0,2018,T,Oxshott and Stoke D'Abernon
729,-0.17810065101309347,-0.1577060931899642,470000.0,2019,T,Oxshott and Stoke D'Abernon
745,-0.35528662420382173,-0.3152866242038217,1075000.0,2020,T,Oxshott and Stoke D'Abernon
761,-0.42973092087708253,-0.36745499470525944,448000.0,2021,T,Oxshott and Stoke D'Abernon
58,-0.05048184416834123,0.02499999999999991,820000.0,2013,D,Thames Ditton
74,-0.13523809523809516,0.07428571428571429,940000.0,2014,D,Thames Ditton
90,0.06654014262709906,0.2795031055900621,1030000.0,2015,D,Thames Ditton
106,0.04594565682498919,0.2652439024390243,1037500.0,2016,D,Thames Ditton
122,0.01911961802647011,0.15691489361702127,1087500.0,2017,D,Thames Ditton
138,-0.10881197658044905,-0.001941747572815511,1028000.0,2018,D,Thames Ditton
154,0.012082863829418367,0.01927710843373487,1057500.0,2019,D,Thames Ditton
170,-0.005878375691047211,0.03218390804597693,1122500.0,2020,D,Thames Ditton
186,0.0806026096873742,0.17025778210116727,1203025.0,2021,D,Thames Ditton
250,0.08736842105263154,0.1399999999999999,285000.0,2013,F,Thames Ditton
266,0.12702702702702706,0.30000000000000004,325000.0,2014,F,Thames Ditton
282,0.175872850442939,0.4653465346534653,370000.0,2015,F,Thames Ditton
298,0.11166666666666658,0.46666666666666656,418000.0,2016,F,Thames Ditton
314,-0.06202056008507606,0.22461538461538466,398000.0,2017,F,Thames Ditton
330,-0.03461114175399871,0.08783783783783794,402500.0,2018,F,Thames Ditton
346,-0.06568795353025303,-0.06937799043062198,389000.0,2019,F,Thames Ditton
362,-0.024837655325337216,-0.05778894472361806,375000.0,2020,F,Thames Ditton
378,0.004697910784867254,-0.006211180124223614,400000.0,2021,F,Thames Ditton
442,0.08214053350683148,0.20283018867924518,637500.0,2013,S,Thames Ditton
458,0.0857207139643017,0.32300884955752207,747500.0,2014,S,Thames Ditton
474,0.07436261833294866,0.38583802816901414,787156.0,2015,S,Thames Ditton
490,0.002714932126696823,0.3411764705882352,855000.0,2016,S,Thames Ditton
506,-0.10881018921519225,0.11036789297658856,830000.0,2017,S,Thames Ditton
522,-0.0070513341701010646,0.11794866582989894,880000.0,2018,S,Thames Ditton
538,-0.027989514014922445,-0.023391812865497075,835000.0,2019,S,Thames Ditton
554,-0.015913090564505294,0.02228915662650599,848500.0,2020,S,Thames Ditton
570,-0.05789141414141419,0.019886363636363535,897500.0,2021,S,Thames Ditton
634,0.463901603850182,0.5441176470588236,525000.0,2013,T,Thames Ditton
650,0.058099483613536895,0.2863451327433628,508749.5,2014,T,Thames Ditton
666,0.09097560975609742,0.4109756097560975,578500.0,2015,T,Thames Ditton
682,-0.3216349206349207,0.03947619047619044,545725.0,2016,T,Thames Ditton
698,-0.051964052382857284,0.1695343189526477,595000.0,2017,T,Thames Ditton
714,0.06896532306644665,0.21002592912705276,700000.0,2018,T,Thames Ditton
730,0.29895126653895776,0.319345824362087,720000.0,2019,T,Thames Ditton
746,0.11462184873949566,0.1546218487394957,687000.0,2020,T,Thames Ditton
762,-0.09799021188610879,-0.0357142857142857,675000.0,2021,T,Thames Ditton
59,-0.20514233799550163,-0.1296604938271605,704975.0,2013,D,Walton Central
75,-0.09700725323241866,0.11251655629139079,839950.0,2014,D,Walton Central
91,0.3324915824915824,0.5454545454545454,935000.0,2015,D,Walton Central
107,0.07862012028546483,0.29791836589949994,915000.0,2016,D,Walton Central
123,0.01703536909067993,0.1548306446812311,970000.0,2017,D,Walton Central
139,-0.18708413275094904,-0.0802139037433155,860000.0,2018,D,Walton Central
155,0.01302433463065622,0.020218579234972722,933500.0,2019,D,Walton Central
171,0.2402882317268933,0.2783505154639174,1240000.0,2020,D,Walton Central
187,0.014995990376904578,0.10465116279069764,950000.0,2021,D,Walton Central
251,0.1473684210526316,0.19999999999999996,240000.0,2013,F,Walton Central
267,0.11650071123755334,0.2894736842105263,245000.0,2014,F,Walton Central
283,0.062002288329519484,0.3514759725400458,295297.5,2015,F,Walton Central
299,-0.06333333333333324,0.29166666666666674,310000.0,2016,F,Walton Central
315,0.02764976958525356,0.3142857142857143,322000.0,2017,F,Walton Central
331,-0.21234984228115839,-0.08990086268932174,268750.0,2018,F,Walton Central
347,0.03594810141649796,0.032258064516129004,320000.0,2019,F,Walton Central
363,0.010435761447970315,-0.022515527950310532,314750.0,2020,F,Walton Central
379,0.21687746300211408,0.2059683720930232,324104.0,2021,F,Walton Central
443,0.17472864548118117,0.29541830065359487,495497.5,2013,S,Walton Central
459,-0.07223959190390006,0.16504854368932032,540000.0,2014,S,Walton Central
475,0.22503252667187112,0.5365079365079366,605000.0,2015,S,Walton Central
491,-0.046830400060234645,0.2916311384013037,640000.0,2016,S,Walton Central
507,-0.10806697108066965,0.11111111111111116,600000.0,2017,S,Walton Central
523,-0.11673553719008267,0.008264462809917328,610000.0,2018,S,Walton Central
539,-0.12369145114942537,-0.11909375,563780.0,2019,S,Walton Central
555,0.08679775280898872,0.125,675000.0,2020,S,Walton Central
571,0.02877959927140261,0.10655737704918034,675000.0,2021,S,Walton Central
635,0.09095512796252958,0.1711711711711712,325000.0,2013,T,Walton Central
651,-0.1425313634155403,0.08571428571428563,380000.0,2014,T,Walton Central
667,-0.05987034035656413,0.26012965964343593,388750.0,2015,T,Walton Central
683,0.1696581196581195,0.5307692307692307,497500.0,2016,T,Walton Central
699,0.10744899708554767,0.32894736842105265,505000.0,2017,T,Walton Central
715,0.1849844100165643,0.3260450160771704,515500.0,2018,T,Walton Central
731,-0.20632420606433532,-0.18592964824120606,405000.0,2019,T,Walton Central
747,-0.0994059405940595,-0.05940594059405946,475000.0,2020,T,Walton Central
763,-0.15829920454233715,-0.09602327837051405,466000.0,2021,T,Walton Central
60,0.28458104891341995,0.3600628930817611,432500.0,2013,D,Walton North
76,0.06074646074646073,0.2702702702702702,470000.0,2014,D,Walton North
92,-0.08201058201058209,0.13095238095238093,475000.0,2015,D,Walton North
108,0.11018152317209196,0.32947976878612706,575000.0,2016,D,Walton North
124,-0.03673144580331722,0.10106382978723394,517500.0,2017,D,Walton North
140,-0.03318601848131775,0.0736842105263158,510000.0,2018,D,Walton North
156,-0.05067250547388169,-0.04347826086956519,550000.0,2019,D,Walton North
172,0.12135800611804837,0.1594202898550725,600000.0,2020,D,Walton North
188,0.08680561189993252,0.17646078431372558,599995.0,2021,D,Walton North
252,0.15361842105263168,0.20625000000000004,193000.0,2013,F,Walton North
268,0.16258629246943102,0.335559265442404,200000.0,2014,F,Walton North
284,0.05516150892252081,0.34463519313304714,234975.0,2015,F,Walton North
300,-0.16329015544041448,0.1917098445595855,230000.0,2016,F,Walton North
316,-0.01163594470046081,0.2749999999999999,255000.0,2017,F,Walton North
332,-0.10106372584143775,0.021385253750398903,240000.0,2018,F,Walton North
348,0.030863949943847224,0.02717391304347827,236250.0,2019,F,Walton North
364,0.013147367829653422,-0.019803921568627425,249950.0,2020,F,Walton North
380,0.027575757575757476,0.016666666666666607,244000.0,2021,F,Walton North
444,0.1375263072689008,0.2582159624413145,335000.0,2013,S,Walton North
460,0.049581429624171,0.2868695652173914,369975.0,2014,S,Walton North
476,0.015797317436661906,0.3272727272727274,438000.0,2015,S,Walton North
492,0.07049368541905854,0.4089552238805969,472000.0,2016,S,Walton North
508,0.07009822026108758,0.2892763024528684,477000.0,2017,S,Walton North
524,-0.02340182648401834,0.10159817351598166,482500.0,2018,S,Walton North
540,0.0229446717319306,0.02754237288135597,485000.0,2019,S,Walton North
556,0.004769450922196272,0.04297169811320756,497497.5,2020,S,Walton North
572,-0.041508347725964345,0.03626943005181338,500000.0,2021,S,Walton North
636,0.17603395679135847,0.2562500000000001,301500.0,2013,T,Walton North
652,-0.0730428272603374,0.15520282186948853,327500.0,2014,T,Walton North
668,-0.17361552028218696,0.1463844797178131,325000.0,2015,T,Walton North
684,-0.08084577114427871,0.28026533996683245,386000.0,2016,T,Walton North
700,-0.01539150110649734,0.20610687022900764,395000.0,2017,T,Walton North
716,0.06509324009324002,0.20615384615384613,392000.0,2018,T,Walton North
732,0.01587487222868411,0.03626943005181338,400000.0,2019,T,Walton North
748,-0.010886075949367191,0.029113924050632844,406500.0,2020,T,Walton North
764,0.03466284933838093,0.09693877551020402,430000.0,2021,T,Walton North
61,-0.08680996916834116,-0.011328125000000022,632750.0,2013,D,Walton South
77,0.036434153289448545,0.245957962813258,770625.0,2014,D,Walton South
93,-0.0052706552706554,0.20769230769230762,785000.0,2015,D,Walton South
109,0.2820846070133849,0.50138285262742,950000.0,2016,D,Walton South
125,-0.09448627315746116,0.043309002433089994,804000.0,2017,D,Walton South
141,-0.03298487868916222,0.07388535031847132,843000.0,2018,D,Walton South
157,-0.18614161302536913,-0.17894736842105263,780000.0,2019,D,Walton South
173,0.0471367212381002,0.08519900497512434,872500.0,2020,D,Walton South
189,-0.022039514050803843,0.06761565836298922,900000.0,2021,D,Walton South
253,-0.03140252866803883,0.02122905027932953,228500.0,2013,F,Walton South
269,-0.03660933660933652,0.13636363636363646,250000.0,2014,F,Walton South
285,-0.11169590643274852,0.1777777777777778,265000.0,2015,F,Walton South
301,-0.02458424507658652,0.33041575492341346,304000.0,2016,F,Walton South
317,-0.08663594470046077,0.19999999999999996,300000.0,2017,F,Walton South
333,0.00962649210627653,0.13207547169811318,300000.0,2018,F,Walton South
349,-0.07032312099436788,-0.07401315789473684,281500.0,2019,F,Walton South
365,0.06628462273161428,0.03333333333333344,310000.0,2020,F,Walton South
381,0.07257575757575763,0.06166666666666676,318500.0,2021,F,Walton South
445,-0.026022988505747024,0.09466666666666668,410500.0,2013,S,Walton South
461,-0.06728813559322044,0.16999999999999993,468000.0,2014,S,Walton South
477,0.030718155530077063,0.34219356536614254,510000.0,2015,S,Walton South
493,0.11099034947999642,0.4494518879415348,595000.0,2016,S,Walton South
509,0.009454396440697899,0.2286324786324787,575000.0,2017,S,Walton South
525,0.017156862745097978,0.14215686274509798,582500.0,2018,S,Walton South
541,-0.12224475997295481,-0.11764705882352944,525000.0,2019,S,Walton South
557,0.061797752808988804,0.10000000000000009,632500.0,2020,S,Walton South
573,0.055269432522651485,0.1330472103004292,660000.0,2021,S,Walton South
637,-0.04642572062799655,0.03379032258064507,320475.0,2013,T,Walton South
653,0.06999996490526184,0.29824561403508776,370000.0,2014,T,Walton South
669,-0.1572093023255814,0.16279069767441867,350000.0,2015,T,Walton South
685,-0.2377785578698286,0.12333255324128256,360000.0,2016,T,Walton South
701,-0.14041729025442384,0.08108108108108114,400000.0,2017,T,Walton South
717,0.05893939393939385,0.19999999999999996,420000.0,2018,T,Walton South
733,0.19071655328798176,0.21111111111111103,436000.0,2019,T,Walton South
749,0.014999999999999902,0.05499999999999994,422000.0,2020,T,Walton South
765,-0.06227592617182309,0.0,420000.0,2021,T,Walton South
62,0.29951815583165886,0.375,935000.0,2013,D,Weybridge Riverside
78,-0.23982683982683972,-0.030303030303030276,800000.0,2014,D,Weybridge Riverside
94,0.27286510334871394,0.48582806631167696,985000.0,2015,D,Weybridge Riverside
110,-0.09630359320761794,0.12299465240641716,1050000.0,2016,D,Weybridge Riverside
126,0.29970472440944884,0.4375,1150000.0,2017,D,Weybridge Riverside
142,-0.005347386368039553,0.10152284263959399,1085000.0,2018,D,Weybridge Riverside
158,0.03090099349092168,0.03809523809523818,1090000.0,2019,D,Weybridge Riverside
174,0.004329020610801981,0.04239130434782612,1198750.0,2020,D,Weybridge Riverside
190,0.011727316065469617,0.10138248847926268,1195000.0,2021,D,Weybridge Riverside
254,-0.0697255960413855,-0.017094017094017144,230000.0,2013,F,Weybridge Riverside
270,-0.17297297297297298,0.0,250000.0,2014,F,Weybridge Riverside
286,-0.138453276047261,0.15102040816326534,282000.0,2015,F,Weybridge Riverside
302,-0.07239130434782615,0.28260869565217384,295000.0,2016,F,Weybridge Riverside
318,-0.11163594470046068,0.17500000000000004,293750.0,2017,F,Weybridge Riverside
334,-0.047094369662758595,0.07535460992907805,303250.0,2018,F,Weybridge Riverside
350,0.02063918944274179,0.016949152542372836,300000.0,2019,F,Weybridge Riverside
366,0.07550448088764261,0.042553191489361764,306250.0,2020,F,Weybridge Riverside
382,0.09252491943341068,0.08161582852431981,328000.0,2021,F,Weybridge Riverside
446,-0.0030425963488842633,0.11764705882352944,475000.0,2013,S,Weybridge Riverside
462,0.02213059422378727,0.25941872981700764,585000.0,2014,S,Weybridge Riverside
478,0.29770849820991163,0.6091839080459771,699995.0,2015,S,Weybridge Riverside
494,0.04259109311740894,0.3810526315789473,656000.0,2016,S,Weybridge Riverside
510,0.0073176443039457695,0.22649572649572658,717500.0,2017,S,Weybridge Riverside
526,-0.25713665811898656,-0.13213665811898656,607500.0,2018,S,Weybridge Riverside
542,0.039609615923745345,0.044207317073170715,685000.0,2019,S,Weybridge Riverside
558,-0.13471792663352,-0.09651567944250872,648250.0,2020,S,Weybridge Riverside
574,0.08683127572016458,0.1646090534979423,707500.0,2021,S,Weybridge Riverside
638,-0.02466048765308604,0.05555555555555558,380000.0,2013,T,Weybridge Riverside
654,0.10998964498782104,0.33823529411764697,455000.0,2014,T,Weybridge Riverside
670,0.24249999999999994,0.5625,500000.0,2015,T,Weybridge Riverside
686,0.01388888888888884,0.375,522500.0,2016,T,Weybridge Riverside
702,-0.22149837133550498,0.0,455000.0,2017,T,Weybridge Riverside
718,-0.10106060606060607,0.040000000000000036,520000.0,2018,T,Weybridge Riverside
734,-0.07302613677049774,-0.052631578947368474,495000.0,2019,T,Weybridge Riverside
750,0.11384615384615371,0.15384615384615374,525000.0,2020,T,Weybridge Riverside
766,-0.004583618479515383,0.05769230769230771,550000.0,2021,T,Weybridge Riverside
63,-0.048454817141314166,0.027027027027026973,950000.0,2013,D,Weybridge St George's Hill
79,0.2862026862026863,0.49572649572649574,1312500.0,2014,D,Weybridge St George's Hill
95,-0.18035426731078918,0.032608695652173836,1187500.0,2015,D,Weybridge St George's Hill
111,0.11228070175438587,0.331578947368421,1265000.0,2016,D,Weybridge St George's Hill
127,-0.1168428946381701,0.020952380952381056,1340000.0,2017,D,Weybridge St George's Hill
143,-0.21002812374447566,-0.10315789473684212,1065000.0,2018,D,Weybridge St George's Hill
159,-0.11391361219324936,-0.10671936758893286,1130000.0,2019,D,Weybridge St George's Hill
175,-0.09589810463254655,-0.057835820895522416,1262500.0,2020,D,Weybridge St George's Hill
191,0.20611947547353093,0.295774647887324,1380000.0,2021,D,Weybridge St George's Hill
255,-0.27430990062569005,-0.2216783216783217,278250.0,2013,F,Weybridge St George's Hill
271,-0.010611349356736799,0.16236162361623618,315000.0,2014,F,Weybridge St George's Hill
287,0.1245291437951297,0.414002828005656,353500.0,2015,F,Weybridge St George's Hill
303,0.35209793351302787,0.7070979335130279,475000.0,2016,F,Weybridge St George's Hill
319,-0.11044546850998449,0.17619047619047623,370500.0,2017,F,Weybridge St George's Hill
335,-0.14649424126086075,-0.0240452616690241,345000.0,2018,F,Weybridge St George's Hill
351,-0.21736259467857844,-0.2210526315789474,370000.0,2019,F,Weybridge St George's Hill
367,-0.06286517483923604,-0.09581646423751689,335000.0,2020,F,Weybridge St George's Hill
383,0.14134387351778643,0.13043478260869557,390000.0,2021,F,Weybridge St George's Hill
447,-0.20666250585114676,-0.08597285067873306,505000.0,2013,S,Weybridge St George's Hill
463,0.12503070498648983,0.3623188405797102,470000.0,2014,S,Weybridge St George's Hill
479,0.18852459016393452,0.5,645000.0,2015,S,Weybridge St George's Hill
495,-0.19984767707539985,0.13861386138613851,575000.0,2016,S,Weybridge St George's Hill
511,-0.09151850772369574,0.12765957446808507,530000.0,2017,S,Weybridge St George's Hill
527,-0.10794573643410854,0.01705426356589146,656000.0,2018,S,Weybridge St George's Hill
543,0.1606196901549224,0.16521739130434776,670000.0,2019,S,Weybridge St George's Hill
559,0.2660430358278567,0.304245283018868,691250.0,2020,S,Weybridge St George's Hill
575,-0.03357046070460701,0.044207317073170715,685000.0,2021,S,Weybridge St George's Hill
639,0.13459877160617317,0.2148148148148148,410000.0,2013,T,Weybridge St George's Hill
655,0.023367254095980616,0.25161290322580654,485000.0,2014,T,Weybridge St George's Hill
671,0.20054794520547947,0.5205479452054795,555000.0,2015,T,Weybridge St George's Hill
687,-0.20257452574525758,0.15853658536585358,475000.0,2016,T,Weybridge St George's Hill
703,-0.0029416703045772596,0.21855670103092772,591000.0,2017,T,Weybridge St George's Hill
719,-0.12304258804258805,0.018018018018018056,565000.0,2018,T,Weybridge St George's Hill
735,0.04802649480844967,0.06842105263157894,507500.0,2019,T,Weybridge St George's Hill
751,-0.07130287648054145,-0.03130287648054142,572500.0,2020,T,Weybridge St George's Hill
767,0.030644427810477826,0.09292035398230092,617500.0,2021,T,Weybridge St George's Hill
